bv_id,oid,level,root_rpid,rpid,parent_rpid,uid,uname,user_level,ctime,like,message
BV1kWQ5Y5Eci,114144728585178,1,257842666752,257842666752,0,697091107,大豆芝麻会䧳化男人,5,1742036538,1,我叫AI写个WINDOWS 出来， 但它写不出。 怎么办？AI真能取代程序员吗？[抠鼻]
BV1kWQ5Y5Eci,114144728585178,2,257842666752,258281109729,257842666752,691929995,bili_88800023311,5,1743340164,2,等它写出来的时候你就笑不出来了[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,257842666752,272576027360,257842666752,379494502,ZoranSunburst,6,1755157905,0,真能写出来的时候agi已经成熟了，那大家都得失业了
BV1kWQ5Y5Eci,114144728585178,1,258246778064,258246778064,0,189041929,hehehahaheihei1,6,1742466808,0,up主哪家大厂啊？来福士周边？
BV1kWQ5Y5Eci,114144728585178,1,258274433937,258274433937,0,3494357342620084,让身体看看谁才是主人,4,1743335251,1,讲的很好[支持]
BV1kWQ5Y5Eci,114144728585178,1,257741597168,257741597168,0,344234642,幻化作喵喵ホッと,6,1741942105,3,搞ai的研究生表示不用想着靠业余时间学ai啦，就算是普通程序员也只需要会点prompt就够了
BV1kWQ5Y5Eci,114144728585178,2,257741597168,257403491265,257741597168,398549274,发癫小番薯,5,1742402251,0,能入职吗👀
BV1kWQ5Y5Eci,114144728585178,1,259146332400,259146332400,0,263750445,ElevenTime,6,1743389887,0,看来你也玩饥荒[脱单doge]
BV1kWQ5Y5Eci,114144728585178,2,259146332400,258372232129,259146332400,74568474,guangju_dev,6,1743434254,0,haha，大学时候玩的单机和联机
BV1kWQ5Y5Eci,114144728585178,1,257289998577,257289998577,0,698164592,可乐市,5,1742283519,0,全程也没聊ai啊..
BV1kWQ5Y5Eci,114144728585178,1,258306502273,258306502273,0,490832592,Howie_HD,6,1743373048,0,ai要创造新的市场需求，不然就是和马一样效率的汽车，先把马夫岗位砍掉
BV1kWQ5Y5Eci,114144728585178,1,258035316304,258035316304,0,481489222,拒绝了校花,5,1742222536,0,世界是一个巨大的围城
BV1kWQ5Y5Eci,114144728585178,1,257676207008,257676207008,0,4687725,宇宙神经网络,6,1741867814,1,现在的通用ai对所有人都有效率提升是最逆天的，更别提alpha fold这样的专业ai了。这波重复性思想的解放感觉真的是一次生产力的革命
BV1kWQ5Y5Eci,114144728585178,1,257871021968,257871021968,0,1079865444,osao_,5,1742055443,0,好久没看了，怎么都1万粉了
BV1kWQ5Y5Eci,114144728585178,1,256818580481,256818580481,0,18370375,干旱豆腐,6,1741779100,0,如果是做java的话该学一些什么样的ai知识还呢
BV1kWQ5Y5Eci,114144728585178,2,256818580481,256819945921,256818580481,74568474,guangju_dev,6,1741780143,2,额，咋说呢，如果是现在工作，肯定还是java那套最优先，工作是最该保证的，如果有余力可以看看副业haha，工作狠狠提效找时间做自己的副业
BV1kWQ5Y5Eci,114144728585178,2,256818580481,269888301473,256818580481,640785280,--道法自然__,6,1754188923,0,回复 @guangju_dev :哥我只有点c语言语法基础，双非管理科学与工程研一，开学研二，我如果想走后端方向的话，我是不是冒的风险太大了？我得追基础知识，还得学新东西，我真的很想知道这个答案，能回答我一下吗[大哭]
BV1kWQ5Y5Eci,114144728585178,1,257829637008,257829637008,0,32782819,弹星者618,6,1742026952,0,非计算机专业的更惨。当然没有比文科更惨的[doge]
BV1kWQ5Y5Eci,114144728585178,1,256950263185,256950263185,0,4542567,DreamCatcherJ,6,1741932112,0,眼前利益和长远利益的平衡问题[doge_金箍]
BV1kWQ5Y5Eci,114144728585178,2,256950263185,256953642689,256950263185,74568474,guangju_dev,6,1741935711,0,[doge]全都想要奈何我有些脆皮
BV1kWQ5Y5Eci,114144728585178,1,257596614416,257596614416,0,389608849,书灏,6,1741779730,3,身体要紧 阿！广哥
BV1kWQ5Y5Eci,114144728585178,2,257596614416,256819808881,257596614416,74568474,guangju_dev,6,1741780070,1,hahah确实最近熬夜比较多，慢慢调整
BV1kWQ5Y5Eci,114144728585178,1,257667591968,257667591968,0,332769647,名字取啥才好呢-,6,1741861274,1,大一表示是真迷茫啊[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,257667591968,257686211616,257667591968,169969717,susuyuun,6,1741875174,1,学呗，学编程还学点ai相关的技术，ai不只是大模型
BV1kWQ5Y5Eci,114144728585178,1,257688665776,257688665776,0,12449443,lool花虎,5,1741876756,0,我是觉得前端是真危了
BV1kWQ5Y5Eci,114144728585178,1,257597165600,257597165600,0,292021327,不要再摆啦a,5,1741780160,1,期待下期[打call][打call][打call]
BV1kWQ5Y5Eci,114144728585178,2,257597165600,256820645905,257597165600,74568474,guangju_dev,6,1741780658,0,[doge_金箍][doge_金箍]
BV1kWQ5Y5Eci,114144728585178,1,256856237297,256856237297,0,88510487,IndexQuQ,6,1741829969,1,不都是在家办公啊
BV1kWQ5Y5Eci,114144728585178,2,256856237297,256856687153,256856237297,74568474,guangju_dev,6,1741830397,0,没有啊，最多口罩那会是，或者现在类似携程那种公司才有一两天在家办公
BV1kWQ5Y5Eci,114144728585178,1,257605367440,257605367440,0,99040118,FLLFFL伞,6,1741786148,1,我连大厂都进不去[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,257605367440,256831294737,257605367440,74568474,guangju_dev,6,1741788724,0,主要是看自己想要哪种生活
BV1kWQ5Y5Eci,114144728585178,1,257610066896,257610066896,0,9988519,没有黑粉的冰树,6,1741789619,0,manus确实招人厌
BV1kWQ5Y5Eci,114144728585178,2,257610066896,256836206481,257610066896,74568474,guangju_dev,6,1741792358,0,[妙啊][妙啊][妙啊]
BV1kWQ5Y5Eci,114144728585178,1,256869993473,256869993473,0,44628380,星野虫鸣思,6,1741842910,1,为什么要找工作？
BV1kWQ5Y5Eci,114144728585178,2,256869993473,256923186897,256869993473,543358596,Go顺lang,5,1741893154,2,手里没钱 家里没田
BV1kWQ5Y5Eci,114144728585178,2,256869993473,257691932321,256869993473,175471960,落洛く,3,1742718799,0,没钱吃饭
BV1kWQ5Y5Eci,114144728585178,1,256816386145,256816386145,0,450430877,董無筆,6,1741777545,1,支持，还是身体最重要[打call]
BV1kWQ5Y5Eci,114144728585178,2,256816386145,256816539121,256816386145,74568474,guangju_dev,6,1741777708,0,感谢关心haha[doge_金箍]
BV1kWQ5Y5Eci,114144728585178,1,256820580993,256820580993,0,3546607337343390,healthy_Fun,4,1741780605,0,@toLsz
BV1kWQ5Y5Eci,114144728585178,1,258151529232,258151529232,0,23110816,暗香依飘,6,1742361091,3,今年好多公司都在降本增效，计算机干不久了
BV1kWQ5Y5Eci,114144728585178,2,258151529232,258180123376,258151529232,39818143,李清源是也,6,1742387622,2,不是一直在降本增效吗？
BV1kWQ5Y5Eci,114144728585178,1,260680505809,260680505809,0,1007678251,会说卧槽的鹦鹉,5,1745952601,0,[思考]
BV1kWQ5Y5Eci,114144728585178,1,257710263440,257710263440,0,1734571027,重生的挪麦人,5,1741912623,52,你被你自己的feed困住了，你以为的世界就是大厂那一亩三分地几号人，殊不知世界大的可怕
BV1kWQ5Y5Eci,114144728585178,2,257710263440,258582567312,257710263440,1474063841,玖幺梅东,5,1742809591,0,讲得好
BV1kWQ5Y5Eci,114144728585178,2,257710263440,263675713344,257710263440,377980614,三维动画制作-ZiMing,5,1748097006,0,你要是这样说的话，美国也是一亩三分地，世界不只是只有地球，地球也是宇宙中一个尘埃而已，世界大得可怕
BV1kWQ5Y5Eci,114144728585178,2,257710263440,264888574401,257710263440,174285099,佚名_Anonymous,6,1750218373,0,世界这么大，又能去哪呢
BV1kWQ5Y5Eci,114144728585178,1,257641572448,257641572448,0,1308011,InDragon,6,1741837121,5,没什么好焦虑的。我就做这个的，天天屎上雕花。反正客户也不怎么买账，股价也上不去，就纯自我感动。与其担心AI抢了程序员的岗位不如担心印度的外包。反正最后的结果肯定是一开始开开心心降本增效，后面搞了几年才发现便宜没好货。
BV1kWQ5Y5Eci,114144728585178,2,257641572448,256863379969,257641572448,74568474,guangju_dev,6,1741837490,0,已经在担心眼前的绩效[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,257641572448,257869237937,257641572448,294436780,WTBD_,6,1742908559,0,还好吧，印度的外包干的不都是欧美的活么，以咱们和印度的关系，至少各种单位银行的外包的半壁江山，不可能转印度去
BV1kWQ5Y5Eci,114144728585178,1,258781034064,258781034064,0,3546580709804509,Jacky36912,5,1743008829,1,又做视频 又做副业 又喊没时间
BV1kWQ5Y5Eci,114144728585178,1,256869886657,256869886657,0,44628380,星野虫鸣思,6,1741842771,0,对
BV1kWQ5Y5Eci,114144728585178,1,257849243264,257849243264,0,34589423,贾T_T,6,1742040868,0,已经失业[笑哭]，无意义感让人难受😣。
BV1kWQ5Y5Eci,114144728585178,2,257849243264,257216972369,257849243264,265133464,red穹,6,1742200608,0,活着就是意义
