topic_id,rpid,username,ctime,message
1110109,15884203,ghostsf,2025-02-10 14:45:33 +08:00,cursor  还行，实测。主要是对整体项目的理解，codebase ，compose 很好用。就是贵
1110109,15884264,techkk,2025-02-10 14:52:30 +08:00,@foufoufm #4 确实是没有基础的人很有帮助，比如我。
1110109,15884268,totoro625,2025-02-10 14:52:41 +08:00,"对非程序员群体帮助还是很大的
比如大家都在说端口敲门，但是 Google/v2ex 网友 给的那些工具、方法并不适用于普通用户
我就让 AI 帮我写一个符合自己需要的端口敲门方案，只需要发挥自己天马行空的想法提出需求，AI 就给我一个切实可行的解决方案
甚至运行结果出错了，AI 也能一步一步的帮我排解故障，相当于一个耐心的老师，可以针对你不懂的地方深入讲解"
1110109,15884355,MEIerer,2025-02-10 15:05:34 +08:00,一觉睡醒，全球 ai 水平下降 100000 倍，只有我不受影响，从此走上神仙路
1110109,15884380,LPJD,2025-02-10 15:09:54 +08:00,你的感觉是对的，关键在于 [写文字需求和写代码几乎是等效的] 。当给 AI 描述需求的时间小于人工写代码的时间时，生产力将大幅度提高。人工写代码的效率是有限的。AI 理解需求并生成代码的速度比人工代码的速度高 100%，甚至更高。只要别人用 AI 用得好，自己不用 AI 写，那么生产力将比人低 100%，团队需要的人将多一倍，成本也高一倍。我给公司写的新项目，AI 代码现在能已经占 50-80%，比人工编码时间稍微快一点（旧项目还是人工快）。AI 编程本身的硬实力是存在的，关键在于怎么发挥出来。在市场竞争的一次次冲击下，可以预见的未来：生产力提高，而商品需求没增加条件下，对程序员的用人需求将慢慢减少。随着项目结束，肯定会有越来越多的程序员再也回不到开发岗。当大部分都能轻松使用 ai 完成编程任务时，整个市场可能 80%的程序员开发岗都消失了。趁现在 ai 还没发展到这个程度，赶紧找好后路吧
1110109,15884550,glcolof,2025-02-10 15:30:59 +08:00,Cline+DeepSeek 做小项目还行，尤其是网站前后端，可能是训练数据比较充足。
1110109,15884828,Deville,2025-02-10 15:58:21 +08:00,把 AI 当成一只聪明的猴子就行了，只要训的好，指令正确，杂技都能完成。。懒得训就让它搬砖呗，怎么不比应届的芒克强？
1110109,15884903,msg7086,2025-02-10 16:06:24 +08:00,"这几天简单尝试了一下拿 cursor 辅助写代码，给我的感觉就是要我自己写可能等我退休了也写不出来这样的。
把一个项目里读写文件的部分和原本的业务逻辑解构出来单独拉到一个文件里，做成简单的接口，返回文件结构，然后找到其中最慢的那些函数调用然后让 AI 重写成性能更好的版本。
一共花了差不多两天时间，性能大概提升 4 倍左右，可读性大幅提升，PR 已经交出去让人审了。"
1110109,15885152,herozhang,2025-02-10 16:31:52 +08:00,"这里有个逻辑问题，
假设 AI 已经能取代 po 主了，那么这个问题本身就会消失。
现在能问出这个问题，说明 AI 还欠点火候，但是 AI 可怕的是持续成长性，目前还没看到撞到某种墙。
也就是说，可能明天睡醒，就失业了。"
1110109,15885180,wanniwa,2025-02-10 16:34:19 +08:00,因为你没有用 Cursor
1110109,15885251,ayyll,2025-02-10 16:41:46 +08:00,@MEIerer 建议直接拍短剧
1110109,15885287,noyidoit,2025-02-10 16:46:27 +08:00,和你差不多，对于简单易验证的问题我会把它当搜索引擎用，对于复杂的问题，当我想清楚 prompt 的时候，我也差不多想好解决方案了，AI 的作用只是作为结对编程的 copilot
1110109,15885317,openmynet,2025-02-10 16:49:43 +08:00,"AI,看起来更像知识的诅咒，你知道的越多就知道的越少。"
1110109,15885415,akakidz,2025-02-10 17:00:37 +08:00,我个人感觉已经替代我写了 60%的代码，但是过程中需要一直给它灌输我的想法和期望进行调试，复杂的业务不如自己手写更符合预期，因为生成的代码会存在直接从其他网页中 COPY 的情况，导致犯一些常见的 bug
1110109,15885425,Ufo666,2025-02-10 17:02:28 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15885507,Hudiebbk,2025-02-10 17:15:13 +08:00,"ai 可以提高你的上限,提升效率可以去卷其他的"
1110109,15885589,boy666,2025-02-10 17:25:05 +08:00,都是营销号毛都不懂，纯蹭热度
1110109,15885686,wtdd,2025-02-10 17:36:41 +08:00,"早有公论，能把 AI 玩好代替写代码的，起码得架构师水平，才真的会大大减轻负担，
换句话说，他只是比较能干的小弟，如果自己还是小弟水平，指望他带飞是不可能的。"
1110109,15886324,tigerandbull001,2025-02-10 20:10:43 +08:00,现在完全基于 cursor 的 agent 模式自动写，轮子项目
1110109,15886645,James369,2025-02-10 23:01:33 +08:00,未来的 AI 好比一条龙，应主人的驾驭能力不同而不同
1110109,15887467,zmal,2025-02-11 09:37:15 +08:00,"目前的大模型普遍写前端和 python 很强，主要是训练代码量的原因。

至于你说的：“写完代码之前，我都不知道整体的思路会是怎么样的”，是你工作流程有问题。"
1110109,15887620,guanhui07,2025-02-11 09:49:07 +08:00,cursor 还行
1110109,15888933,GuardX,2025-02-11 12:03:02 +08:00,AI 可以提升你的上限，现在就是拼执行力
1110109,15891475,liumm,2025-02-11 19:37:07 +08:00,反正我一点编程基础没有，用 cursor 2 秒写出一个程序上架，已经赚了 1000 亿刀了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15891768,fpf15727297378,2025-02-11 21:31:53 +08:00,AI 写测试很快
